Probe1(Oxy),CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47
2126,-6.949541556961735,-12.701879763825813,-21.096159701984305,-33.41232005594427,-33.4487164592189,-28.86437735269337,-20.676042527220382,-13.556129240277452,-9.851899111378543,-14.29702404293269,-25.532935221125143,-34.95531969479768,-28.664927490574062,-9.049631081611096,6.146991340939811,11.702126456772014,11.055309752553578,9.973549438128869,14.653425876394577,23.439263795876208,43.96987311117975,51.38261593482781,35.782709749081526,33.12384606487706,27.85885300645404,30.14154723132264,32.65367205147152,19.784702049460275,12.486838413066977,6.819334468517351,-1.2397626407199769,-10.198542408034696,-19.373259690045586,-19.25193028465465,-17.427562408490527,-18.232889298106418,-10.714122221186823,-5.6409423497299604,-7.866743070626231,-4.6459521759584,-0.6438655565670574,34.78135761339834,59.58327879849882,41.96057865860538,27.4818830726553,15.043216639929849,5.868668798966015,-4.034414715176808
2127,-6.990919599361453,-13.355528326134186,-22.301465297596252,-35.94607370961021,-38.936807019856104,-35.23371157482705,-26.051107176710094,-18.087169178231605,-13.417712194187587,-17.982209221462554,-30.863755397665535,-40.60055933710977,-33.41910335713076,-13.525273289065986,2.2304037577446154,7.19060874368175,6.2654360606701,5.7973699455244425,10.162551955722442,18.920293098206713,40.01726209830855,47.467422047417074,31.892192316206923,30.078758906287455,25.71374803272093,28.54302189336348,31.216901452616472,18.405159432203924,11.050414995959063,6.990963310511291,1.449204288683183,0.24192387125189385,-4.738949883594633,-9.284924442814594,-11.211305915432806,-14.918168722815238,-8.895600767444797,-4.452344678048349,-6.842660105416267,-4.867546449131209,-3.909871224395006,-4.457627019134719,-9.337326134931594,-14.109631281582363,-14.280190978075606,-16.981194878424578,-21.637274014270496,-26.98159500675522
2128,-8.281309890593581,-16.595384934368198,-26.564072071935968,-40.69033680245938,-44.146109783073314,-40.49430742763657,-31.173152966316078,-23.484827006114166,-18.56153976211694,-23.184562444123628,-36.71436362655578,-49.45562666848663,-44.66253382819468,-23.455570205223356,-6.019676172444341,1.2012803718244758,1.4555783711912595,0.8126491019051136,6.117714055667293,15.777683417012812,36.90763847029934,43.88387144343757,28.08684281882556,26.783044278576437,23.04134017147591,25.838098195360367,28.337408314059218,15.747321089359861,8.299202660088206,3.2237548928076514,-3.115677023213428,-8.033805445948824,-15.80807394338769,-18.54518790640871,-19.008833994718785,-21.989852526976534,-15.216568163247603,-9.523013750427728,-10.676564223786661,-8.677702821018952,-8.02671910666043,-10.01467644102874,-13.47375586676927,-15.469968834477813,-16.590592266638932,-21.194487294966763,-27.531596827809672,-35.02678709334215
2129,-9.812182888471002,-20.490814877105652,-32.009702274652106,-47.350973428817916,-46.84141231609129,-39.732473497231865,-32.2870610320533,-26.18800288842135,-22.006578197356898,-27.523102588392547,-42.089671901747494,-55.86502092439608,-52.337510688503116,-31.109374624678715,-12.820277076266375,-4.578752665779508,-3.625073374648336,-4.93313996884228,-0.21657640100882336,10.104974631757367,31.909199672056367,38.834351416218276,22.82764301440165,21.807470813011818,18.782030229174822,21.905810475314645,24.671142702474256,12.488115469333867,4.840904253454179,-0.5786498622509955,-7.117550932433411,-12.358708040803304,-20.531077619359873,-23.29377229833188,-23.894304720463587,-27.191555087705837,-20.31088716198883,-14.188528220805185,-15.71218749362329,-14.77592084764913,-14.015037145128948,6.7181944731242655,19.319542487511303,6.793320512127094,-2.235468913805243,-11.297243223651499,-22.855335296013642,-34.87075107867279
2130,-10.454773331280867,-22.89308226779872,-36.34975888488089,-53.06631503694988,-53.56342402053807,-46.546245608257586,-38.82904978340321,-32.66393154669446,-28.024124501773322,-34.05349641092372,-51.07556032239707,-67.87613842126856,-65.151107647095,-42.348968773036475,-22.14897100290318,-13.770725155938091,-12.501731701025403,-12.430352573727905,-7.273837269057534,4.068241858540619,27.21473885007754,34.59671440469663,18.95218149302147,18.75230588176059,16.87896394034115,21.23355584659323,24.721473339227032,13.19767444210512,6.094473236536767,-0.2496704604126636,-10.493796725870805,-17.99073444127402,-23.493918155086018,-23.36601478880828,-22.66210013525086,-25.122232546253944,-17.953461211483127,-11.86221426682879,-13.250760498873618,-11.690162084118892,-11.227376994080302,-12.161416371571887,-14.652163992621778,-14.642373098054343,-13.42419511604906,-15.658476810629441,-17.08357220110405,-23.452882135843844
2131,-9.0415501315633,-18.442984332304952,-28.985051148536733,-43.27385914895226,-47.55784741981822,-44.35073622765476,-34.00065444894288,-25.625774649003837,-20.3012368208539,-23.47545932402098,-34.81647360014806,-45.26607530022558,-38.974690118196584,-17.526101181680453,-0.5443948453753586,7.226221789054272,8.163176415330973,7.2062573067175855,12.456592682255113,21.889097716569147,42.400380132508744,49.20108098408472,33.13637804636109,31.324575255527236,28.213750447930245,31.846925131899038,34.600277447251585,21.989174780521594,14.40212083284679,9.042604332999835,2.480199814143463,-2.608601329956581,-9.760585276304813,-14.228493058805903,-16.352832712458607,-10.232689258706767,2.5349662651105698,3.8915307763730254,-0.6705645715715809,0.45191383851904954,0.005746154555476224,-2.8728293641207094,-6.071928980711298,-9.425636204139243,-11.101915800513048,-14.337121674257922,-18.371339626062777,-24.246237531793195
2132,-7.574698132110634,-15.10878522713536,-24.85087176623896,-38.24280445437752,-40.762491078218666,-36.67580919465868,-27.160596785732256,-19.089543494285827,-14.165187663758967,-17.978948945758432,-29.621346567376623,-39.466330664516896,-33.02601915315623,-12.66808777057587,3.5198703821978157,8.798319827800706,8.136884727463586,7.7970656353959225,13.455630330400764,23.39126026985542,43.862261823009085,50.40946792652333,34.338667736416284,32.85715907067993,31.939509249428085,36.828579300874296,37.992325956484095,24.170074044884164,15.980089155018929,9.987149826516188,3.084616200432108,-1.9307288945531589,-9.206565654510312,-11.45629675161508,-12.056828848355552,-15.51613534187968,-9.481539477444992,-4.752891124458894,-7.013584164157285,-4.3960626248422034,-3.2253796186836263,-4.444297162877901,-0.37036138650355754,1.2751409968921974,-3.265901042684637,-9.08148789993473,-16.7759095076039,-25.063782475437968
2133,-8.469390121830868,-17.027214698625595,-26.230152712363438,-39.4234721861762,-44.085407045725084,-41.16841251689057,-30.938584167949173,-22.966753407745557,-17.972477515924375,-21.460696409649533,-33.65130374847398,-45.17538969779126,-39.60959572272205,-18.38601063412423,-1.079577304737878,5.959895736872503,6.70215177007362,6.07298972289372,10.916411852104543,20.964096357587188,42.02675870655203,48.51955321923437,32.4640655500933,31.44020350962397,29.375052745163767,33.32930762327894,36.186879313448095,23.731241045300816,15.335633558290592,9.067493891135634,2.1617886143291525,-2.8836965531076046,-10.147842235783896,-12.312769084520339,-13.119042306243145,-16.609788647418355,-10.13805205376099,-5.082228411920447,-7.196307332310463,-4.824770121503059,-4.0574515791275765,-5.580147538938806,-8.263413074427703,-12.054817860569724,-14.008910283073416,-15.63968591694624,-18.816944286646166,-25.32351219842601
2134,-8.826887962958907,-18.051882440859277,-27.615742080286946,-40.58052424664631,-40.62181216944211,-34.476638636380926,-26.428414317986366,-20.228640063867537,-16.311590297651808,-22.06355549759622,-36.71533235780747,-48.9704159551503,-43.75147686800312,-22.51692904913701,-4.7428916174535605,2.5940185498869086,3.664907480500689,3.3019491882360184,9.059936064375247,19.78468727263928,40.50619217693149,46.857600829597345,30.71484679188618,29.717466262896387,27.87920715157595,31.9890066632771,34.92312872587295,22.198911898798634,13.38583307380467,6.989343526724333,0.0877704307506022,-5.054916052338706,-12.835832911245195,-14.655344960219628,-15.244125153476435,-18.554898226505884,-11.663017139161706,-6.774926506632664,-9.097724099752721,-7.704114265216349,-8.314989837959622,-10.85043058468227,-14.46580479396943,-16.753661745316432,-17.095994557883433,-16.450639449785495,-5.556386319135043,-6.146803845580502
2135,-8.976937489487236,-19.306365027247605,-30.03366554808025,-44.24641272849121,-47.98462840826882,-43.809194166874704,-34.78785599504143,-27.4639049249637,-22.248600733877947,-27.013725033634124,-40.48211095751988,-52.78476399425119,-48.868089029024624,-27.992527112247608,-9.687889215803231,-1.8092533482124424,-0.4779115733392174,-1.4066992415125195,3.277825640710288,14.061340587537341,35.649445883789454,42.24162646185346,26.230717141016928,25.801310555743317,24.00247599179155,27.558633661736447,26.96178429101772,12.081331385199844,5.080310828601048,-0.09188849726322168,-6.0340434718198885,-10.476851774478394,-17.549449022611046,-22.97476045481965,-25.839155506026472,-34.45240702527965,-32.93034246902281,-23.732664509222403,-22.121493112160657,-18.839934435369866,-17.23431610132501,-16.722684217804662,-19.648689395376934,-23.163942186140638,-23.502361104914304,-74.14444129340832,-105.52270533392665,-94.22173976873493
2136,-10.117419034877928,-22.393540638443255,-34.39656672899506,-49.35614122729413,-56.08597601384529,-53.850909242925425,-43.60103993462974,-35.58549485743388,-29.465619690366857,-34.3633188596464,-50.31091170024534,-65.03866103225046,-61.45342240648803,-39.279666416901726,-19.18137381795293,-9.48365771455983,-6.9046561287767325,-7.514523139199034,-3.37001855130585,7.578896539126847,30.256701449327,37.35102054078443,21.48158178300297,21.251768906928906,21.37815789038978,26.104321028523422,31.19409982987024,20.776640406584214,10.62484736065956,3.216249387295201,-4.365593177229272,-10.343933092237368,-18.834125693702454,-21.58209532367121,-23.11035443071809,-27.94724340199462,-19.11421652663228,-11.293327682800669,0.46235988050018584,11.056647646632307,3.104117301643675,-3.3122635692054843,-10.808665829591618,-17.39366452363565,-21.035180615603498,-23.643696948100338,-29.05092218049016,-38.85389952541532
2137,-11.47106473368782,-25.854601192664457,-39.78891431739517,-56.23067460920114,-59.11498954015708,-53.432277277106124,-44.57810736900027,-37.339300078462585,-31.391315463712417,-36.78267405301762,-52.74714177001604,-68.10271622710734,-64.81986895703636,-41.363201849280216,-20.36703089761924,-10.727581821990498,-8.213894033225333,-8.020805838239806,-2.5572281069544784,9.600002486866689,32.701497786694716,40.541952064385725,25.56885954139715,25.66556506885575,25.673999807544046,31.532851589646803,35.57379952690425,23.642387797199635,15.006090271617197,8.49172184475746,1.4191547598561791,-4.1868382653205,-11.39733766206854,-12.619841905483126,-12.988195972119854,-16.77007951793555,-10.91508368312102,-6.158177086468402,-8.672776362554043,-7.166565201971471,-6.623698164834204,-7.355441807497406,-9.827251336584546,-13.69089777459001,-15.449712943487182,-19.72066655374839,-21.641724336593818,-18.51084294460809
2138,-9.066844059412869,-18.802602207788063,-29.285527376958612,-42.032465721113326,-43.00208067485464,-38.12727796652094,-29.20218226888785,-22.46941510953248,-18.08612838541693,-21.955299947235613,-33.11374489514619,-42.48912199198412,-36.957364729648546,-16.74383936122574,0.21606782408302294,6.0737066695673985,6.402406854907781,6.17055901311082,11.434324218601459,22.212098011912587,43.27897534668635,50.12307871939843,34.31600007113235,33.27353032668211,32.27477503088465,37.12077260191017,40.415649626307115,27.88815403150572,18.61318145900711,11.627212680615754,4.186319575561903,-1.4387900582740167,-8.749700725075291,-10.43361784468268,-10.928189250996633,-14.885294313759466,-9.492186802582733,-4.986822861508083,-7.988772477450268,-6.199187442850993,-5.1525535571799,-7.595787768370155,-10.45182682564431,-12.882829986580216,-14.03901845130746,-29.93764869157807,-32.39274907040454,-24.119047729506704
2139,-7.915813312088323,-16.37508078154685,-25.623381965264606,-38.06193085640379,-40.44083508207776,-35.893558542901076,-26.71039103085622,-19.532454656435227,-14.881201823456237,-18.76837185156846,-31.5096595643916,-41.15565978995815,-34.623494332503114,-15.038511042382588,1.652467023072676,8.04665254928286,8.460869581498674,7.6830702320060285,13.645137549253398,24.84375445278338,45.302249085838675,51.55738981005081,35.49200267092929,34.53853938014707,33.66887881927484,38.18927677872307,41.003046813571224,28.065907874684683,18.36830329968983,11.228531317090983,3.91466045016458,-1.5343380883248328,-9.155423056187683,-11.082980640919647,-11.65270548434023,-15.47315456327361,-3.287417382213704,7.0185783485715065,12.425785800904297,18.602191146838635,11.768266050235438,1.9789234164846343,-7.1187620254607875,-11.896772415701315,-13.761916252505234,-15.15580492279617,-14.72681461051653,-19.370829675430024
2140,-8.091623154973593,-17.178458383614398,-27.273347635122388,-39.75928320209966,-41.96799241810005,-37.41213710194646,-28.208954476495734,-21.48452655764085,-16.902916835669068,-21.422473833669024,-35.770346258124384,-48.49744097343333,-43.43001810392032,-22.1645839581801,-3.86111864669211,3.5633911016253084,4.825032523558866,4.495708785483751,9.461704587277481,20.478845066471624,42.10407621198362,49.01048224766657,33.48989365262972,33.186373496099144,32.845284139802466,37.74638160141803,40.83822807112358,28.041747885205112,18.374691438949014,11.23576444701902,3.5230168136369633,-2.3662747541350058,-10.073094744400695,-12.05868430196509,-12.90904582821738,-17.301864733523185,-11.375589650417124,-5.75411711855205,-7.8906148985145865,-6.553390419374943,-7.2623125649234535,-22.670389124782304,-34.76619491508771,-31.613448331600242,-28.249238939386444,-26.624657837268654,-26.2156704317122,-29.751806347818718
2141,-8.678853148568793,-18.7286207996467,-29.50451771899586,-42.87425628551489,-46.980658975065495,-43.16717224287733,-33.154328944144204,-26.022660740430656,-20.89404570320581,-24.716374318258495,-38.369268294451615,-51.42708679729158,-47.559598811769106,-26.700982120975937,-8.059770028230162,0.16046910702147543,1.8254786948367716,0.8526412516406405,5.271888502126744,16.48028749833112,38.60698645276453,45.77804474945339,30.283737684784985,30.000251222147106,29.96210676983819,34.85988310768718,37.77597011095776,25.119272494394984,15.334825541661166,6.777348187909849,-0.5317419439645268,-5.932977004113262,-14.823464346496145,-16.54406005340261,-17.249124090441516,-21.807559539821092,-15.66152785291306,-9.285350830368278,-10.723740213528641,-9.401161091121688,-9.72039378946046,-11.91195342394564,-15.9556193178618,-19.59275154540324,-20.586537424233764,-21.615613361361426,-25.51835375739089,-33.63688188821449
2142,-9.674503540097271,-21.474516235095585,-32.74988777979453,-46.86078631458933,-50.12678438590561,-44.86348859049442,-35.8099909442568,-29.33166268407923,-24.317206852741485,-29.58266240768464,-44.767458065664336,-59.18427390526955,-56.598589766809454,-35.3155363778724,-15.613072903700207,-8.054692608069608,-6.469623860414405,-6.0505463813185525,-1.0702035894273019,11.1615442399122,34.31011925204701,41.538627838872884,26.01487456788945,26.024710000377564,26.393740084542987,31.63577712184256,34.70267912732806,22.2167924108876,12.28789355387325,5.294722432478215,-1.9272161769923146,-7.954419752328098,-16.35308106862038,-18.731696269640093,-19.82305041580262,-25.10118902044593,-19.302780960413585,-12.433645988937633,-13.55732582944213,-12.964108604590203,-14.16316962442651,-17.16723643546436,-30.987903633225226,-40.9312208190942,-37.17683188051015,-35.21733282214959,-38.11191474695004,-44.10808487480624
